KCLI,07-May-2018,41,41,41,41,300
KCMH,07-May-2018,0.002,0.002,0.001,0.001,4000
KCPC,07-May-2018,0.605,0.745,0.55,0.745,37300
KDDIY,07-May-2018,13.168,13.3199,13.168,13.27,469500
KDKGF,07-May-2018,0.195,0.195,0.1842,0.1842,3000
KDKN,07-May-2018,0.0044,0.0045,0.0044,0.0045,88500
KDSKF,07-May-2018,103.9,103.9,103.9,103.9,0
KDUS,07-May-2018,1.6,1.6,1.6,1.6,25000
KEFI,07-May-2018,162.002,162.002,162.002,162.002,100
KENS,07-May-2018,0.05,0.05,0.03,0.03,144000
KERMF,07-May-2018,0.173,0.179,0.173,0.179,17400
KEWL,07-May-2018,109,110,109,109.99,1100
KEYUF,07-May-2018,27.5768,27.5768,27.5768,27.5768,5300
KGET,07-May-2018,0.0001,0.0001,0.0001,0.0001,399900
KGFHF,07-May-2018,3.853,3.862,3.8,3.862,5200
KGFHY,07-May-2018,7.71,7.76,7.7,7.73,220400
KGKG,07-May-2018,0.016,0.016,0.0135,0.015,6394900
KGSPF,07-May-2018,45.03,45.03,45.03,45.03,0
KHDHF,07-May-2018,3.01,3.01,3.01,3.01,400
KHNGF,07-May-2018,154.75,154.75,154.75,154.75,100
KHNGY,07-May-2018,30.3,30.3,30.3,30.3,100
KHOLY,07-May-2018,15.95,16.08,15.83,15.98,43800
KHRIF,07-May-2018,0.055,0.055,0.055,0.055,500
KHTRF,07-May-2018,6.1563,6.1798,6.1563,6.172,3700
KIDBQ,07-May-2018,0.0015,0.0015,0.0015,0.0015,2000
KIGRY,07-May-2018,21.91,21.91,21.78,21.86,1600
KIROY,07-May-2018,6.93,6.93,6.93,6.93,0
KIRY,07-May-2018,0.54,0.54,0.54,0.54,1000
KISB,07-May-2018,59.55,59.55,59.5,59.5,300
KIWB,07-May-2018,0.0008,0.0008,0.0006,0.0006,235400
KKKUF,07-May-2018,18.6,18.6,18.6,18.6,300
KKPNY,07-May-2018,2.99,3,2.97,3,112200
KLBAY,07-May-2018,11.02,11.02,11.02,11.02,0
KLEG,07-May-2018,0.15,0.15,0.15,0.15,800
KLMK,07-May-2018,0.0599,0.079,0.0511,0.062,563700
KLMN,07-May-2018,1.5,1.5,1.5,1.5,0
KLSVF,07-May-2018,0.05,0.05,0.0494,0.0494,6500
KLYCY,07-May-2018,8.62,8.62,8.62,8.62,200
KMFI,07-May-2018,0.0075,0.0075,0.0075,0.0075,6000
KMTUY,07-May-2018,33.09,33.09,32.496,32.7,35700
KNBWY,07-May-2018,28.5,28.5,28.2548,28.365,3300
KNDYF,07-May-2018,0.1381,0.1381,0.1381,0.1381,0
KNKT,07-May-2018,0.0021,0.0021,0.0021,0.0021,0
KNMCY,07-May-2018,52.31,52.31,52.31,52.31,400
KNSC,07-May-2018,0.0002,0.0002,0.0002,0.0002,4887000
KNTNF,07-May-2018,0.6063,0.62,0.595,0.615,20300
KNYJF,07-May-2018,49.95,50,49.35,49.675,2000
KNYJY,07-May-2018,24.76,24.82,24.705,24.76,31000
KOGMF,07-May-2018,0.0219,0.0219,0.0219,0.0219,5000
KOOYF,07-May-2018,0.1245,0.1323,0.1245,0.129,18300
KOSK,07-May-2018,0.0089,0.0089,0.008,0.0087,359600
KOYWF,07-May-2018,0.0455,0.0455,0.0455,0.0455,0
KPAY,07-May-2018,0.67,0.68,0.632,0.68,41700
KPCPY,07-May-2018,24.1,24.68,24.1,24.65,27200
KPCUF,07-May-2018,5.66,5.66,5.66,5.66,0
KPELY,07-May-2018,12.25,12.32,12.25,12.27,900
KPIFF,07-May-2018,0.2543,0.26,0.22,0.22,68700
KPLUY,07-May-2018,14.65,14.65,14.65,14.65,0
KPOC,07-May-2018,0.015,0.015,0.015,0.015,10700
KRBF,07-May-2018,0.0147,0.019,0.009,0.014,4321800
KRED,07-May-2018,0.0325,0.0325,0.0302,0.0302,23000
KRFG,07-May-2018,0.0002,0.0002,0.0002,0.0002,0
KRKNF,07-May-2018,0.125,0.1295,0.12,0.1294,89500
KROTY,07-May-2018,3.75,3.78,3.69,3.73,50500
KRYAF,07-May-2018,107,107,106.85,106.85,500
KRYAY,07-May-2018,108.4,108.43,108.23,108.43,1100
KSBI,07-May-2018,32.01,32.05,31.6,31.601,5600
KSFTF,07-May-2018,3.11,3.11,3.11,3.11,0
KSHB,07-May-2018,5.9,6.24,5.8,6.13,598900
KSIH,07-May-2018,0.3,0.3,0.3,0.3,1100
KSQR,07-May-2018,0.0012,0.0012,0.0012,0.0012,91000
KSRYY,07-May-2018,37.13,37.13,37,37,2100
KTBA,07-May-2018,29.08,29.08,28.61,28.67,700
KTNNF,07-May-2018,0.135,0.1381,0.1004,0.1381,11800
KTYB,07-May-2018,46.801,46.801,46.801,46.801,200
KUBTF,07-May-2018,16.24,16.24,16.24,16.24,0
KUBTY,07-May-2018,83.46,83.8,82.85,83.41,54600
KUKAF,07-May-2018,106.25,106.25,106.25,106.25,100
KUKAY,07-May-2018,109.77,109.77,109.77,109.77,0
KURRY,07-May-2018,48.86,48.86,48.86,48.86,200
KVLQF,07-May-2018,0.0532,0.0532,0.0532,0.0532,0
KVMD,07-May-2018,0.01,0.01,0.01,0.01,500
KWBT,07-May-2018,1.05,1.2,1.05,1.2,4200
KWHIY,07-May-2018,12.995,12.995,12.995,12.995,0
KXPLF,07-May-2018,0.125,0.1409,0.125,0.126,11400
KYCCF,07-May-2018,623.4,623.4,612.11,613,400
KYZN,07-May-2018,1.165,1.165,1.165,1.165,100
KZMYY,07-May-2018,6.82,6.96,6.63,6.96,2900
LAACZ,07-May-2018,2400,2400,2400,2400,100
LAHO,07-May-2018,0.0001,0.0001,0.0001,0.0001,1000
LATF,07-May-2018,0.0002,0.0002,0.0001,0.0002,8776600
LATX,07-May-2018,0.0012,0.0012,0.0012,0.0012,208300
LAXAF,07-May-2018,0.0007,0.0007,0.0007,0.0007,0
LAZYW,07-May-2018,1.308,1.65,1.308,1.65,26500
LBAS,07-May-2018,0.0016,0.0016,0.0016,0.0016,2700
LBCC,07-May-2018,0.6499,0.6499,0.57,0.64,179500
LBCMF,07-May-2018,0.0884,0.0884,0.0884,0.0884,0
LBHRF,07-May-2018,0.1321,0.1399,0.1321,0.1399,10000
LBRDB,07-May-2018,71.71,71.71,71.71,71.71,200
LBRMF,07-May-2018,0.005,0.005,0.005,0.005,0
LBSR,07-May-2018,0.0018,0.0018,0.0014,0.0018,4849300
LBTD,07-May-2018,0.0061,0.0061,0.0061,0.0061,16000
LBTG,07-May-2018,0.0004,0.0004,0.0004,0.0004,100000
LBUY,07-May-2018,1.49,1.502,1.4,1.47,162600
LCAR,07-May-2018,0.01,0.01,0.01,0.01,20000
LCCTF,07-May-2018,1.85,1.85,1.85,1.85,2000
LCCTY,07-May-2018,9.15,9.15,9.15,9.15,200
LCDX,07-May-2018,0.4,0.4,0.31,0.35,19200
LCLP,07-May-2018,0.0002,0.0002,0.0002,0.0002,190000
LCSHF,07-May-2018,8.18,8.18,8.18,8.18,0
LDHL,07-May-2018,0.19,0.19,0.19,0.19,1000
LDKYQ,07-May-2018,0.011,0.0149,0.011,0.0149,20300
LDNXF,07-May-2018,58.8,59.14,58.8,59,400
LDSI,07-May-2018,0.0093,0.0093,0.0065,0.0088,4524300
LDSR,07-May-2018,0.0155,0.0155,0.0131,0.0132,10234500
LDSVF,07-May-2018,6450,6450,6450,6450,0
LDSYF,07-May-2018,0.632,0.65,0.6021,0.6259,95900
LEAI,07-May-2018,0.49,0.49,0.49,0.49,0
LEAS,07-May-2018,0.0001,0.0001,0.0001,0.0001,833300
LEAT,07-May-2018,1.8,1.8,1.8,1.8,1200
LECBF,07-May-2018,0.0011,0.0011,0.0011,0.0011,500000
LEDIF,07-May-2018,0.3,0.3369,0.3,0.3368,13800
LEFUF,07-May-2018,13.37,13.37,13.37,13.37,1000
LEGX,07-May-2018,0.0013,0.0013,0.0013,0.0013,0
LEHKQ,07-May-2018,0.0701,0.0701,0.0701,0.0701,100
LEHLQ,07-May-2018,0.07,0.071,0.07,0.071,1800
LEHNQ,07-May-2018,0.149,0.149,0.0832,0.0832,900
LEIC,07-May-2018,2.45,2.45,2.45,2.45,0
LEMIF,07-May-2018,0.6244,0.6274,0.571,0.5851,62900
LEOM,07-May-2018,0.13,0.13,0.13,0.13,8200
LEXG,07-May-2018,0.02,0.022,0.0196,0.022,569300
LFAP,07-May-2018,0.0076,0.0098,0.006,0.0098,79100
LFDEF,07-May-2018,0.216,0.216,0.216,0.216,0
LFER,07-May-2018,0.41,0.525,0.38,0.45,12800
LFGP,07-May-2018,22.25,22.25,22.25,22.25,0
LFSYF,07-May-2018,1.875,1.91,1.875,1.91,18500
LFSYY,07-May-2018,50.11,50.11,50.11,50.11,500
LGBI,07-May-2018,0.0006,0.0006,0.0005,0.0006,1216500
LGBS,07-May-2018,0.0003,0.0004,0.0003,0.0004,30857100
LGDTF,07-May-2018,0.3388,0.3388,0.317,0.325,35200
LGFRY,07-May-2018,30.55,30.55,30.55,30.55,800
LGGCF,07-May-2018,0.1185,0.1185,0.1185,0.1185,2000
LGGNY,07-May-2018,18.825,18.83,18.71,18.83,7900
LGHT,07-May-2018,24.6,24.6,24.6,24.6,0
LGLBF,07-May-2018,124.8,124.8,124.8,124.8,0
LGMFF,07-May-2018,0.1264,0.1264,0.1264,0.1264,40000
LGMH,07-May-2018,0.01,0.01,0.01,0.01,1300
LGNDZ,07-May-2018,0.0061,0.0061,0.0061,0.0061,119500
LGNXZ,07-May-2018,0.13,0.15,0.13,0.15,25100
LGNYZ,07-May-2018,0.0089,0.0089,0.0089,0.0089,20000
LGNZZ,07-May-2018,0.0104,0.0104,0.0104,0.0104,0
LGORF,07-May-2018,1.305,1.4096,1.305,1.4,51300
LGRDY,07-May-2018,15.7,15.7,15.7,15.7,0
LGSXY,07-May-2018,4.6,4.6,4.6,4.6,100
LHGI,07-May-2018,0.06,0.06,0.03,0.06,36000
LHHMQ,07-May-2018,0.0551,0.1598,0.0551,0.1598,11300
LHSIF,07-May-2018,0.6395,0.656,0.614,0.649,437100
LIACF,07-May-2018,0.2493,0.259,0.236,0.259,21400
LIBE,07-May-2018,0.0058,0.0058,0.0051,0.0051,18850100
LIBFF,07-May-2018,0.2663,0.27,0.24,0.2623,61300
LIFZF,07-May-2018,18.4932,18.4932,18.4932,18.4932,0
LIGA,07-May-2018,0.009,0.01,0.0086,0.01,7641200
LILAB,07-May-2018,18,19.75,18,19.75,300
LIMAF,07-May-2018,56.0187,56.0187,56.0052,56.0052,1700
LIME,07-May-2018,0.82,0.82,0.82,0.82,0
LINS,07-May-2018,123,123,123,123,0
LINSA,07-May-2018,20,20,20,20,0
LIQDQ,07-May-2018,0.0011,0.0011,0.0011,0.0011,200
LITH,07-May-2018,0.0209,0.0209,0.0188,0.0208,71200
LIXT,07-May-2018,0.15,0.15,0.13,0.15,16200
LIXXF,07-May-2018,1.76,1.76,1.76,1.76,5000
LKAI,07-May-2018,0.1799,0.1799,0.1798,0.1798,1500
LKFLF,07-May-2018,4.25,4.27,4.25,4.27,6300
LKREF,07-May-2018,9,9,9,9,0
LLBO,07-May-2018,0.0022,0.0025,0.0022,0.0023,995500
LLDTF,07-May-2018,0.924,0.924,0.924,0.924,0
LLEN,07-May-2018,0.019,0.019,0.0001,0.0001,38100
LLESY,07-May-2018,13.815,13.93,13.815,13.93,2300
LLLI,07-May-2018,0.0129,0.013,0.0129,0.013,22700
LMBHW,07-May-2018,2.05,2.29,2.05,2.08,11000
LMCNF,07-May-2018,2.1338,2.21,2.12,2.2081,75400
LMMFF,07-May-2018,0.112,0.112,0.112,0.112,0
LMNK,07-May-2018,0.06,0.06,0.06,0.06,0
LMPMY,07-May-2018,11.08,11.08,11.08,11.08,400
LMRMF,07-May-2018,0.0465,0.0465,0.04,0.0464,5100
LMRXF,07-May-2018,0.2797,0.28,0.2686,0.28,8800
LMSMF,07-May-2018,0.09,0.09,0.09,0.09,0
LNDT,07-May-2018,0.2688,0.2688,0.2688,0.2688,2500
LNGG,07-May-2018,38.66,39.3,38.66,39.25,42800
LNGLF,07-May-2018,0.3155,0.3155,0.31,0.315,44500
LNGLY,07-May-2018,1.29,1.35,1.25,1.3,26600
LNMIY,07-May-2018,0.8,0.8,0.8,0.8,0
LNSTY,07-May-2018,15.13,15.18,14.78,15.1,27200
LNVGF,07-May-2018,0.4429,0.4669,0.4429,0.4669,1300
LNVGY,07-May-2018,9.1,9.3079,9.1,9.15,30600
LNXGF,07-May-2018,0.0027,0.0027,0.0024,0.0024,37500
LNXSF,07-May-2018,80.74,80.74,78.9,78.9,600
LOCMQ,07-May-2018,0.001,0.001,0.001,0.001,1000
LOGG,07-May-2018,0.018,0.018,0.0121,0.018,15800
LOGL,07-May-2018,0.0005,0.0007,0.0005,0.0007,1454000
LOGX,07-May-2018,0.055,0.055,0.055,0.055,0
LOMLF,07-May-2018,0.48,0.51,0.48,0.5009,21500
LOTE,07-May-2018,0.0375,0.0375,0.031,0.032,184300
LOUIF,07-May-2018,0.115,0.115,0.115,0.115,200
LOVV,07-May-2018,1,1,1,1,200
LPBC,07-May-2018,11.6,11.6,11.6,11.6,700
LPHM,07-May-2018,0.0014,0.0014,0.0014,0.0014,0
LPIH,07-May-2018,0.002,0.002,0.002,0.002,0
LPKGF,07-May-2018,0.1397,0.1397,0.1358,0.1358,27700
LPPI,07-May-2018,0.0025,0.0026,0.0025,0.0026,50000
LPTI,07-May-2018,0.0012,0.0012,0.0012,0.0012,600
LQMT,07-May-2018,0.247,0.247,0.24,0.241,524600
LQSIF,07-May-2018,7.7,7.7,7.7,7.7,500
LQWC,07-May-2018,0.56,0.56,0.56,0.56,400
LRAXF,07-May-2018,0.499,0.5087,0.499,0.5077,13100
LRDC,07-May-2018,0.14,0.14,0.1053,0.1347,85500
LRDR,07-May-2018,0.011,0.0163,0.011,0.015,655400
LRGR,07-May-2018,2.2,2.2,1.7,1.82,128600
LRLCF,07-May-2018,234.85,234.85,234.85,234.85,100
LRLCY,07-May-2018,47.21,47.29,47.07,47.125,36900
LRSV,07-May-2018,0.075,0.075,0.075,0.075,3000
LRTNF,07-May-2018,0.524,0.524,0.5176,0.5176,26400
LRTTF,07-May-2018,0.3,0.3091,0.3,0.3,79000
LSCG,07-May-2018,0.0102,0.0102,0.0102,0.0102,0
LSFG,07-May-2018,24.75,24.75,24.75,24.75,0
LSLCF,07-May-2018,0.0001,0.0001,0.0001,0.0001,1000
LSSCF,07-May-2018,0.6047,0.6047,0.6047,0.6047,2000
LSTG,07-May-2018,0.0055,0.0066,0.0055,0.0065,64400
LSTMF,07-May-2018,0.0003,0.0003,0.0003,0.0003,0
LSTYF,07-May-2018,0.475,0.475,0.475,0.475,19500
LSYN,07-May-2018,1.59,1.6,1.59,1.6,6200
LTCCF,07-May-2018,0.88,0.88,0.87,0.87,2500
LTCP,07-May-2018,0.085,0.085,0.085,0.085,0
LTGHY,07-May-2018,9.305,9.47,9.14,9.4,4400
LTHHF,07-May-2018,0.2291,0.2291,0.2128,0.2128,5400
LTHUQ,07-May-2018,0.0013,0.0013,0.0013,0.0013,0
LTMCF,07-May-2018,0.6772,0.6772,0.6772,0.6772,0
LTMP,07-May-2018,0.163,0.163,0.136,0.1586,7300
LTNC,07-May-2018,0.0001,0.0001,0.0001,0.0001,14399900
LTSC,07-May-2018,0.01,0.0165,0.01,0.016,79600
LTSN,07-May-2018,0.0034,0.0047,0.0032,0.004,10889800
LTTGF,07-May-2018,0.0913,0.0929,0.08,0.0847,41600
LTUM,07-May-2018,0.271,0.33,0.271,0.2944,37500
LTUS,07-May-2018,0.0168,0.0168,0.0168,0.0168,0
LUCRF,07-May-2018,1.6001,1.61,1.5901,1.6,19500
LUDG,07-May-2018,0.0052,0.0052,0.0052,0.0052,200
LUKOY,07-May-2018,65.14,65.9,64.88,64.88,43000
LUMAF,07-May-2018,0.64,0.64,0.6167,0.622,176200
LUNMF,07-May-2018,6.4499,6.461,6.4,6.4042,7000
LUPAQ,07-May-2018,0.55,0.55,0.55,0.55,400
LUSI,07-May-2018,0.0001,0.0001,0.0001,0.0001,1500
LUVU,07-May-2018,0.055,0.055,0.055,0.055,0
LUXGF,07-May-2018,62.12,62.12,62.12,62.12,0
LUXTY,07-May-2018,62.39,62.62,62.17,62.25,15800
LVCA,07-May-2018,0.009,0.01,0.0075,0.01,374600
LVCLF,07-May-2018,0.0167,0.0167,0.0167,0.0167,11500
LVCLY,07-May-2018,0.12,0.19,0.12,0.19,10700
LVGI,07-May-2018,0.0003,0.0003,0.0003,0.0003,333300
LVMHF,07-May-2018,346.85,347.83,344.6,346.665,100
LVMUY,07-May-2018,69.1,69.45,68.96,69.3,53200
LVNVF,07-May-2018,0.1855,0.1855,0.1855,0.1855,13300
LVVV,07-May-2018,0.0555,0.059,0.05,0.05,2053600
LWCL,07-May-2018,36.25,36.25,36.25,36.25,0
LWLG,07-May-2018,1.13,1.2,1.13,1.2,44700
LWSCF,07-May-2018,13.1256,13.1256,13.1256,13.1256,300
LXENF,07-May-2018,0.2823,0.2823,0.2823,0.2823,0
LXGTF,07-May-2018,0.26,0.2896,0.2425,0.247,255800
LXRP,07-May-2018,1.5,1.52,1.45,1.48,111200
LXXGF,07-May-2018,0.9892,0.9922,0.9443,0.9597,39200
LYDIF,07-May-2018,0.278,0.2993,0.275,0.285,51600
LYJN,07-May-2018,0.0003,0.0003,0.0003,0.0003,500000
LYSCF,07-May-2018,2.14,2.2,2.14,2.145,78500
LYSDY,07-May-2018,2.09,2.19,2.09,2.12,19700
LYSFY,07-May-2018,14.833,14.833,14.833,14.833,300
LZAGF,07-May-2018,264,265,263.75,264.25,100
LZAGY,07-May-2018,26.404,26.72,26.33,26.465,1031400
LZRFY,07-May-2018,7.33,7.365,7.23,7.23,7900
MACE,07-May-2018,0.384,0.384,0.384,0.384,7500
MACIF,07-May-2018,1.2159,1.2159,1.1795,1.21,8100
MAGAA,07-May-2018,0.0177,0.04,0.0177,0.04,200
MAGE,07-May-2018,0.0187,0.0187,0.0187,0.0187,15000
MAGOY,07-May-2018,11.34,11.34,11.34,11.34,200
MAGP,07-May-2018,0.0027,0.0027,0.0027,0.0027,17000
MAHLY,07-May-2018,21.78,21.78,21.53,21.53,700
MAHMF,07-May-2018,12.65,12.65,12.65,12.65,600
MAKSY,07-May-2018,7.65,7.89,7.65,7.88,19500
MALJF,07-May-2018,14.4,14.4,14.4,14.4,100
MALRY,07-May-2018,14.85,14.85,14.85,14.85,500
MARUY,07-May-2018,75.2775,75.2775,75.2775,75.2775,0
MARZF,07-May-2018,1.4,1.48,1.4,1.48,6400
MATN,07-May-2018,0.2202,0.227,0.189,0.1951,108000
MAURY,07-May-2018,42.73,42.73,42.73,42.73,800
MAWHF,07-May-2018,0.78,0.78,0.74,0.76,23200
MAWHY,07-May-2018,15.6,15.6,15.6,15.6,100
MAXD,07-May-2018,0.0003,0.0003,0.0002,0.0003,31810900
MAYGF,07-May-2018,0.1196,0.1196,0.1196,0.1196,0
MAYNF,07-May-2018,0.553,0.553,0.553,0.553,100
MBCFF,07-May-2018,1.9979,1.9979,1.9979,1.9979,2200
MBCQ,07-May-2018,16.8,16.8,16.8,16.8,100
MBDE,07-May-2018,0.0312,0.0312,0.0312,0.0312,0
MBKL,07-May-2018,20,20,20,20,0
MBLC,07-May-2018,0.49,0.49,0.355,0.355,9200
MBLV,07-May-2018,0.0109,0.0143,0.0109,0.0143,13000
MBNKF,07-May-2018,44.67,44.67,44.67,44.67,0
MBXBF,07-May-2018,0.2387,0.2387,0.2387,0.2387,5600
MBYMF,07-May-2018,0.0516,0.0555,0.0516,0.0555,200000
MCBI,07-May-2018,19.1,19.1,19.1,19.1,500
MCBK,07-May-2018,26.4,26.4,26,26,300
MCCK,07-May-2018,30,31,30,30.99,600
MCCLF,07-May-2018,24.7,24.7,24.7,24.7,800
MCCX,07-May-2018,0.151,0.19,0.15,0.19,16500
MCDMF,07-May-2018,0.0662,0.0662,0.0662,0.0662,6000
MCEM,07-May-2018,71.5,72.05,71.5,72.05,2000
MCET,07-May-2018,0.0001,0.0001,0.0001,0.0001,113000
MCFUF,07-May-2018,17.24,17.24,17.24,17.24,9400
MCGI,07-May-2018,0.0016,0.0016,0.0012,0.0013,42638500
MCHA,07-May-2018,0.85,0.85,0.64,0.64,200
MCHB,07-May-2018,31750,31750,31750,31750,100
MCHT,07-May-2018,14.7,14.7,14.65,14.65,800
MCHVY,07-May-2018,35.84,35.84,35.57,35.57,1900
MCIC,07-May-2018,0.0008,0.0008,0.0008,0.0008,70400
MCIG,07-May-2018,0.22,0.23,0.214,0.2288,387600
MCKRF,07-May-2018,0.227,0.227,0.227,0.227,0
MCOA,07-May-2018,0.0288,0.0295,0.0274,0.0284,4537400
MCPI,07-May-2018,0.016,0.016,0.015,0.015,53800
MCRAA,07-May-2018,31.8,31.8,31.8,31.8,0
MCREF,07-May-2018,0.0377,0.0377,0.0377,0.0377,80000
MCRPF,07-May-2018,1.24,1.24,1.24,1.24,500
MCTC,07-May-2018,0.0214,0.0214,0.0214,0.0214,1000
MCTH,07-May-2018,0.0025,0.0025,0.0025,0.0025,2600
MCUJF,07-May-2018,4.67,4.67,4.67,4.67,5400
MCVT,07-May-2018,0.45,0.45,0.45,0.45,0
MCZAF,07-May-2018,0.0053,0.0062,0.0053,0.0062,56100
MDBIF,07-May-2018,0.14,0.14,0.14,0.14,0
MDCL,07-May-2018,1.75,1.86,1.7,1.75,105500
MDCN,07-May-2018,0.0001,0.0002,0.0001,0.0001,3213700
MDDD,07-May-2018,0.0016,0.0016,0.0016,0.0016,1100
MDFZF,07-May-2018,0.018,0.0266,0.018,0.0266,12500
MDGC,07-May-2018,0.0002,0.0003,0.0002,0.0002,10175100
MDIBY,07-May-2018,12.1375,12.25,12.0788,12.25,185600
MDIN,07-May-2018,0.0001,0.0001,0.0001,0.0001,1400000
MDIUY,07-May-2018,11.9175,11.9175,11.9175,11.9175,0
MDLNF,07-May-2018,0.19,0.19,0.181,0.189,31900
MDLXF,07-May-2018,0.0413,0.0413,0.0413,0.0413,0
MDMN,07-May-2018,0.0025,0.0025,0.002,0.0023,386600
MDRPF,07-May-2018,0.729,0.7588,0.729,0.7422,195900
MDSMF,07-May-2018,0.4371,0.4371,0.4371,0.4371,36000
MDSYF,07-May-2018,0.85,0.85,0.85,0.85,200
MDVX,07-May-2018,0.45,0.4769,0.4001,0.4499,14900
MDXL,07-May-2018,2.5,2.5,2.5,2.5,900
MEAOF,07-May-2018,0.407,0.407,0.399,0.4041,2700
MEDD,07-May-2018,0.013,0.013,0.013,0.013,24200
MEDFF,07-May-2018,18.62,19.6499,17.885,18.482,478800
MEDH,07-May-2018,0.054,0.068,0.0487,0.0546,227800
MEDT,07-May-2018,0.0006,0.0006,0.0005,0.0006,1519900
MEEC,07-May-2018,0.4,0.405,0.4,0.405,17500
MEGEF,07-May-2018,5.4436,6.01,5.4436,5.8,51400
MEGGY,07-May-2018,13.11,13.31,12.84,12.84,1100
MENXF,07-May-2018,0.049,0.049,0.0427,0.0427,2000
MEOBF,07-May-2018,1.06,1.06,1.06,1.06,100
MERLY,07-May-2018,10.42,10.42,10.37,10.4,6700
MEXGF,07-May-2018,0.3063,0.3147,0.282,0.2891,34800
MFBP,07-May-2018,3.57,3.57,3.4,3.4,1200
MFCSF,07-May-2018,11.6387,11.7617,11.6387,11.66,6100
MFON,07-May-2018,0.9,0.9,0.9,0.9,0
MFST,07-May-2018,0.0004,0.0005,0.0004,0.0005,6917000
MGAFF,07-May-2018,0.1147,0.1231,0.1147,0.12,16400
MGAWY,07-May-2018,16.33,16.57,16.33,16.57,4900
MGCLF,07-May-2018,0.055,0.065,0.052,0.065,492800
MGDDF,07-May-2018,139,139,139,139,500
MGDDY,07-May-2018,27.75,27.866,27.67,27.71,35400
MGDPF,07-May-2018,0.7732,0.78,0.7546,0.7722,42300
MGHCF,07-May-2018,0.0957,0.1185,0.092,0.0961,18700
MGMLF,07-May-2018,0.18,0.196,0.18,0.191,136600
MGNT,07-May-2018,0.008,0.008,0.008,0.008,19000
MGON,07-May-2018,0.013,0.0138,0.0095,0.0138,7537300
MGPHF,07-May-2018,1.4463,1.489,1.42,1.445,59300
MGRUF,07-May-2018,10.3277,10.3277,10.3277,10.3277,0
MGTI,07-May-2018,1.685,1.7,1.55,1.63,489600
MGWFF,07-May-2018,0.4916,0.54,0.4,0.4699,214900
MGXMF,07-May-2018,0.7073,0.7224,0.673,0.704,629400
MGYOY,07-May-2018,5.065,5.065,4.82,4.82,600
MGYTF,07-May-2018,1.65,1.65,1.65,1.65,1200
MHCC,07-May-2018,0.0001,0.0001,0.0001,0.0001,86000
MHGU,07-May-2018,18.89,18.89,18.85,18.85,1600
MHGVY,07-May-2018,22.02,22.12,21.97,21.995,21500
MHHC,07-May-2018,0.0001,0.0002,0.0001,0.0002,2749900
MHIVF,07-May-2018,8.7785,8.7785,8.7785,8.7785,0
MHREF,07-May-2018,0.018,0.0183,0.018,0.018,33500
MHTLY,07-May-2018,16.11,16.11,16.11,16.11,0
MHTX,07-May-2018,0.015,0.0161,0.0115,0.0161,431800
MICCF,07-May-2018,63.49,63.49,63.49,63.49,100
MICFF,07-May-2018,5.3845,5.3845,5.369,5.369,500
MICWF,07-May-2018,0.3129,0.3129,0.3,0.3095,58400
MIELY,07-May-2018,29.49,29.66,29.43,29.43,27300
MIHI,07-May-2018,0.049,0.049,0.041,0.041,75200
MIICF,07-May-2018,64.95,67.9,63.88,63.88,2700
MILC,07-May-2018,1,1,1,1,1000
MILV,07-May-2018,0.0008,0.0008,0.0006,0.0006,1580000
MIMZF,07-May-2018,0.4841,0.4841,0.4802,0.4802,800
MINE,07-May-2018,0.0002,0.0002,0.0001,0.0001,10970300
MISVF,07-May-2018,0.54,0.56,0.54,0.56,4300
MITEY,07-May-2018,18.105,18.41,18.105,18.35,49900
MITFY,07-May-2018,10.295,10.295,9.97,9.97,1100
MITSY,07-May-2018,364.21,364.55,362,364.55,400
MJDLF,07-May-2018,5.03,5.03,5.03,5.03,0
MJLB,07-May-2018,0.0032,0.0034,0.0027,0.0027,2014900
MJMJ,07-May-2018,0.0001,0.0001,0.0001,0.0001,10085000
MJNA,07-May-2018,0.11,0.11,0.105,0.1051,6023700
MJNE,07-May-2018,2.55,2.6,2.3,2.3,14400
MJTK,07-May-2018,0.0007,0.0007,0.0005,0.0006,5924800
MJTV,07-May-2018,0.0032,0.0061,0.0032,0.0061,2000
MJVP,07-May-2018,0.7501,0.8001,0.7501,0.8001,500
MJWL,07-May-2018,0.0001,0.0001,0.0001,0.0001,150000
MJXFF,07-May-2018,0.0399,0.0399,0.0399,0.0399,2000
MKGAF,07-May-2018,97.35,97.35,97.35,97.35,0
MKKGY,07-May-2018,19.675,19.89,19.675,19.755,14100
MKRS,07-May-2018,0.36,0.36,0.3588,0.36,34100
MKSEF,07-May-2018,0.17,0.1824,0.17,0.1824,137100
MKTAY,07-May-2018,44.735,44.735,44.225,44.605,10000
MKTY,07-May-2018,0.68,0.68,0.68,0.68,2400
MLCG,07-May-2018,0.0001,0.0001,0.0001,0.0001,15160100
MLER,07-May-2018,0.014,0.0157,0.014,0.0148,87700
MLFNF,07-May-2018,22.8043,22.8043,22.461,22.461,14200
MLGCF,07-May-2018,0.105,0.105,0.105,0.105,0
MLGF,07-May-2018,30.5,30.5,30.5,30.5,0
MLLLF,07-May-2018,0.2774,0.2774,0.2774,0.2774,5000
MLLOF,07-May-2018,0.0868,0.0868,0.0868,0.0868,4000
MLNLF,07-May-2018,1.7114,1.7387,1.69,1.73,87400
MLNZF,07-May-2018,0.2895,0.2896,0.2795,0.28,10400
MLRKF,07-May-2018,0.172,0.1921,0.172,0.1921,49000
